leaf_code,category_path,l1
21.009.001.001,土建材料 / 隧道支护系统 / 锚杆 / 中空锚杆,土建材料
21.009.001.002,土建材料 / 隧道支护系统 / 锚杆 / 砂浆锚杆,土建材料
21.009.001.003,土建材料 / 隧道支护系统 / 锚杆 / 树脂锚固剂,土建材料
21.009.001.004,土建材料 / 隧道支护系统 / 锚杆 / 玻璃钢锚杆,土建材料
21.009.001.005,土建材料 / 隧道支护系统 / 锚杆 / 矿用锚杆,土建材料
21.009.001.006,土建材料 / 隧道支护系统 / 锚杆 / W型钢带,土建材料
21.009.001.007,土建材料 / 隧道支护系统 / 锚杆 / 锚索锁具,土建材料
21.009.001.008,土建材料 / 隧道支护系统 / 锚杆 / 支护托盘,土建材料
21.009.001.009,土建材料 / 隧道支护系统 / 锚杆 / 水泥锚固剂,土建材料
21.009.001.010,土建材料 / 隧道支护系统 / 锚杆 / 管缝锚杆,土建材料
21.009.002.001,土建材料 / 隧道支护系统 / 隧道内胀圈 / 隧道内胀圈,土建材料
21.009.003.001,土建材料 / 隧道支护系统 / 塑料注浆管 / 一次性塑料注浆管,土建材料
21.009.003.002,土建材料 / 隧道支护系统 / 塑料注浆管 / 重复式塑料注浆管,土建材料
21.010.001.001,土建材料 / 桥梁伸缩装置 / 模数式伸缩装置 / 模数式桥梁伸缩缝,土建材料
21.010.001.002,土建材料 / 桥梁伸缩装置 / 模数式伸缩装置 / 伸缩缝传力杆,土建材料
21.010.001.003,土建材料 / 桥梁伸缩装置 / 模数式伸缩装置 / 伸缩缝拉杆,土建材料
21.010.001.004,土建材料 / 桥梁伸缩装置 / 模数式伸缩装置 / 伸缩缝剪力杆,土建材料
21.010.002.001,土建材料 / 桥梁伸缩装置 / 梳齿式伸缩装置 / 梳齿式桥梁伸缩缝,土建材料
21.011.001.001,土建材料 / 建筑减隔震材料 / 建筑阻尼器 / 黏滞阻尼器,土建材料
21.011.001.002,土建材料 / 建筑减隔震材料 / 建筑阻尼器 / 摩擦型滑动阻尼器,土建材料
21.011.001.003,土建材料 / 建筑减隔震材料 / 建筑阻尼器 / 防屈曲抗震耗能钢板墙,土建材料
21.011.002.001,土建材料 / 建筑减隔震材料 / 桥梁阻尼器 / 桥梁流体粘滞阻尼器,土建材料
21.011.002.002,土建材料 / 建筑减隔震材料 / 桥梁阻尼器 / 桥梁阻尼器,土建材料
21.011.002.003,土建材料 / 建筑减隔震材料 / 桥梁阻尼器 / 桥梁电涡流阻尼器,土建材料
22.001.001.001,临建设施 / 安全体验区 / 安全体验区 / 安全体验区,临建设施
22.001.001.002,临建设施 / 安全体验区 / 安全体验区 / 旗杆,临建设施
22.002.001.001,临建设施 / 围挡防护 / 围挡护栏 / 围挡板,临建设施
22.002.001.002,临建设施 / 围挡防护 / 围挡护栏 / 围挡防护栏,临建设施
22.002.002.001,临建设施 / 围挡防护 / 临时护栏 / 铁马护栏,临建设施
22.002.003.001,临建设施 / 围挡防护 / 围界围栏 / 机场围界,临建设施
22.002.004.001,临建设施 / 围挡防护 / 防眩板配件 / 防眩板支架,临建设施
22.002.005.001,临建设施 / 围挡防护 / 防眩网配件 / 防眩网支架,临建设施
22.002.006.001,临建设施 / 围挡防护 / 防眩板 / 塑料防眩板,临建设施
22.002.006.002,临建设施 / 围挡防护 / 防眩板 / 玻璃钢防眩板,临建设施
22.002.006.003,临建设施 / 围挡防护 / 防眩板 / 金属防眩板,临建设施
22.002.007.001,临建设施 / 围挡防护 / 防雨防晒布 / 苫布,临建设施
22.002.007.002,临建设施 / 围挡防护 / 防雨防晒布 / 彩条布,临建设施
22.002.007.003,临建设施 / 围挡防护 / 防雨防晒布 / 塑料布,临建设施
22.002.007.004,临建设施 / 围挡防护 / 防雨防晒布 / 桥梁墩身防护罩,临建设施
22.002.007.005,临建设施 / 围挡防护 / 防雨防晒布 / 白色涤纶防护网,临建设施
22.002.008.001,临建设施 / 围挡防护 / 围栏护栏 / 双边丝护栏,临建设施
22.002.008.002,临建设施 / 围挡防护 / 围栏护栏 / 养殖护栏,临建设施
22.002.008.003,临建设施 / 围挡防护 / 围栏护栏 / 车间隔离护栏,临建设施
22.002.008.004,临建设施 / 围挡防护 / 围栏护栏 / 社区防护栏,临建设施
22.002.008.005,临建设施 / 围挡防护 / 围栏护栏 / 双圈护栏,临建设施
22.002.008.006,临建设施 / 围挡防护 / 围栏护栏 / 桃型柱护栏,临建设施
22.002.008.007,临建设施 / 围挡防护 / 围栏护栏 / 钢板网护栏,临建设施
22.002.008.008,临建设施 / 围挡防护 / 围栏护栏 / 体育场护栏,临建设施
22.002.008.009,临建设施 / 围挡防护 / 围栏护栏 / 钢结构围挡,临建设施
22.002.008.010,临建设施 / 围挡防护 / 围栏护栏 / 方型柱护栏,临建设施
22.002.008.011,临建设施 / 围挡防护 / 围栏护栏 / 圆型柱护栏,临建设施
22.002.008.012,临建设施 / 围挡防护 / 围栏护栏 / 三角折弯护栏,临建设施
22.002.008.013,临建设施 / 围挡防护 / 围栏护栏 / 防腐木护栏,临建设施
22.002.008.014,临建设施 / 围挡防护 / 围栏护栏 / pvc护栏,临建设施
22.002.008.015,临建设施 / 围挡防护 / 围栏护栏 / 园林玻璃钢护栏,临建设施
22.002.009.001,临建设施 / 围挡防护 / 防眩网 / 防眩网,临建设施
22.002.010.001,临建设施 / 围挡防护 / 道路护栏 / 机非隔离护栏,临建设施
22.002.010.002,临建设施 / 围挡防护 / 道路护栏 / 京式护栏,临建设施
22.002.010.003,临建设施 / 围挡防护 / 道路护栏 / 公路护栏网,临建设施
22.002.010.004,临建设施 / 围挡防护 / 道路护栏 / 铁路护栏网,临建设施
22.002.010.005,临建设施 / 围挡防护 / 道路护栏 / 防撞护栏,临建设施
22.002.010.006,临建设施 / 围挡防护 / 道路护栏 / 不锈钢复合护栏,临建设施
22.002.010.007,临建设施 / 围挡防护 / 道路护栏 / 铸造石复合护栏,临建设施
22.002.011,临建设施 / 围挡防护 / 光伏护栏,临建设施
22.002.012,临建设施 / 围挡防护 / 光伏通道,临建设施
22.002.013,临建设施 / 围挡防护 / 高分子护栏,临建设施
22.002.014.001,临建设施 / 围挡防护 / 围挡板 / 围挡板,临建设施
22.002.014.002,临建设施 / 围挡防护 / 围挡板 / 围挡防护栏,临建设施
22.003.001.001,临建设施 / 质量样板 / 质量样板 / 质量样板,临建设施
22.004.001.001,临建设施 / 金属防护框架 / 防护棚 / 安全通道防护棚,临建设施
22.004.001.002,临建设施 / 金属防护框架 / 防护棚 / 茶水吸烟亭,临建设施
22.004.001.003,临建设施 / 金属防护框架 / 防护棚 / 岗亭,临建设施
22.004.001.004,临建设施 / 金属防护框架 / 防护棚 / 机械防护棚,临建设施
22.004.001.005,临建设施 / 金属防护框架 / 防护棚 / 木工加工棚防护棚,临建设施
22.004.001.006,临建设施 / 金属防护框架 / 防护棚 / 配电箱防护棚,临建设施
22.004.001.007,临建设施 / 金属防护框架 / 防护棚 / 电动推拉棚,临建设施
22.004.001.008,临建设施 / 金属防护框架 / 防护棚 / 推拉伸缩棚,临建设施
22.004.001.009,临建设施 / 金属防护框架 / 防护棚 / 膜结构充电桩棚,临建设施
22.004.001.010,临建设施 / 金属防护框架 / 防护棚 / 膜结构停车棚,临建设施
22.004.001.011,临建设施 / 金属防护框架 / 防护棚 / 膜结构景观棚,临建设施
22.004.001.012,临建设施 / 金属防护框架 / 防护棚 / 悬挑梁,临建设施
22.004.002.001,临建设施 / 金属防护框架 / 临建加工棚 / 钢筋堆放架,临建设施
22.004.002.002,临建设施 / 金属防护框架 / 临建加工棚 / 钢筋加工棚,临建设施
22.004.002.003,临建设施 / 金属防护框架 / 临建加工棚 / 材料加工棚,临建设施
22.004.002.004,临建设施 / 金属防护框架 / 临建加工棚 / 小型机械加工防护棚,临建设施
22.004.002.005,临建设施 / 金属防护框架 / 临建加工棚 / 临建工地灯架,临建设施
22.004.003.001,临建设施 / 金属防护框架 / 施工电梯防护 / 电梯井口防护栏,临建设施
22.004.003.002,临建设施 / 金属防护框架 / 施工电梯防护 / 施工电梯防护门,临建设施
22.004.004.001,临建设施 / 金属防护框架 / 基坑防护 / 基坑防护栏,临建设施
22.004.004.002,临建设施 / 金属防护框架 / 基坑防护 / 塔吊防护栏,临建设施
22.004.004.003,临建设施 / 金属防护框架 / 基坑防护 / 楼梯防护栏,临建设施
22.004.004.004,临建设施 / 金属防护框架 / 基坑防护 / 楼梯防护杆,临建设施
22.004.004.005,临建设施 / 金属防护框架 / 基坑防护 / 楼梯防护立柱,临建设施
22.004.005.001,临建设施 / 金属防护框架 / 安全爬梯 / 安全通道,临建设施
22.004.005.002,临建设施 / 金属防护框架 / 安全爬梯 / 钢爬梯,临建设施
22.004.005.003,临建设施 / 金属防护框架 / 安全爬梯 / 安全梯笼,临建设施
22.004.006.001,临建设施 / 金属防护框架 / 施工平台 / 卸料平台,临建设施
22.004.006.002,临建设施 / 金属防护框架 / 施工平台 / 盖梁平台,临建设施
22.004.007.001,临建设施 / 金属防护框架 / 脚手架 / 门型脚手架,临建设施
22.004.007.002,临建设施 / 金属防护框架 / 脚手架 / 梯形脚手架,临建设施
22.004.007.003,临建设施 / 金属防护框架 / 脚手架 / 折叠脚手架,临建设施
22.004.007.004,临建设施 / 金属防护框架 / 脚手架 / 盘扣脚手架,临建设施
22.004.007.005,临建设施 / 金属防护框架 / 脚手架 / 轮扣式脚手架,临建设施
22.004.007.006,临建设施 / 金属防护框架 / 脚手架 / 铝合金脚手架,临建设施
22.004.007.007,临建设施 / 金属防护框架 / 脚手架 / 全钢爬架,临建设施
22.004.007.008,临建设施 / 金属防护框架 / 脚手架 / 钢跳板,临建设施
22.004.007.009,临建设施 / 金属防护框架 / 脚手架 / 脚手架配件,临建设施
22.004.007.010,临建设施 / 金属防护框架 / 脚手架 / 镀锌钢跳板,临建设施
22.004.007.011,临建设施 / 金属防护框架 / 脚手架 / 盘扣式脚手架,临建设施
22.004.007.012,临建设施 / 金属防护框架 / 脚手架 / 门式钢管脚手架,临建设施
22.004.007.013,临建设施 / 金属防护框架 / 脚手架 / 门式钢管脚手架 配件,临建设施
22.004.007.014,临建设施 / 金属防护框架 / 脚手架 / 电动升降脚手架,临建设施
22.004.007.015,临建设施 / 金属防护框架 / 脚手架 / 脚手架钢管,临建设施
22.004.008.001,临建设施 / 金属防护框架 / 凉亭 / 凉亭,临建设施
22.004.009.001,临建设施 / 金属防护框架 / 挡雪板 / 挡雪板,临建设施
22.004.010.001,临建设施 / 金属防护框架 / 预埋桶 / 预埋桶,临建设施
22.004.011,临建设施 / 金属防护框架 / 塑料垃圾桶(圆柱桶),临建设施
22.004.012,临建设施 / 金属防护框架 / 塑料垃圾桶(长方体桶),临建设施
22.004.013,临建设施 / 金属防护框架 / 钢制柴油储油罐,临建设施
22.005.001.001,临建设施 / 道路安全 / 轮廓标 / 梯形轮廓标,临建设施
22.005.001.002,临建设施 / 道路安全 / 轮廓标 / 长方形轮廓标,临建设施
22.005.001.003,临建设施 / 道路安全 / 轮廓标 / 柱式轮廓标,临建设施
22.005.001.004,临建设施 / 道路安全 / 轮廓标 / 片式轮廓标,临建设施
22.005.001.005,临建设施 / 道路安全 / 轮廓标 / 圆形轮廓标,临建设施
22.005.002.001,临建设施 / 道路安全 / 防撞用具 / 水马,临建设施
22.005.002.002,临建设施 / 道路安全 / 防撞用具 / 铁马,临建设施
22.005.002.003,临建设施 / 道路安全 / 防撞用具 / 防撞桶,临建设施
22.005.002.004,临建设施 / 道路安全 / 防撞用具 / 方锥,临建设施
22.005.002.005,临建设施 / 道路安全 / 防撞用具 / 圆锥,临建设施
22.005.002.006,临建设施 / 道路安全 / 防撞用具 / 弹力柱,临建设施
22.005.002.007,临建设施 / 道路安全 / 防撞用具 / 隔离墩,临建设施
22.005.002.008,临建设施 / 道路安全 / 防撞用具 / 挡车器,临建设施
22.005.002.009,临建设施 / 道路安全 / 防撞用具 / 止退器,临建设施
22.005.002.010,临建设施 / 道路安全 / 防撞用具 / 路锥配件,临建设施
22.005.003.001,临建设施 / 道路安全 / 警示用具 / 警示链,临建设施
22.005.003.002,临建设施 / 道路安全 / 警示用具 / 警示柱,临建设施
22.005.003.003,临建设施 / 道路安全 / 警示用具 / 车位锁,临建设施
22.005.003.004,临建设施 / 道路安全 / 警示用具 / 可升降挡车柱,临建设施
22.005.004.001,临建设施 / 道路安全 / 隧道反光环 / 隧道反光环,临建设施
22.005.005.001,临建设施 / 道路安全 / 广角镜 / 广角镜,临建设施
22.005.006.001,临建设施 / 道路安全 / 拒马 / 拒马,临建设施
22.005.007.001,临建设施 / 道路安全 / 不锈钢路桩 / 不锈钢路桩,临建设施
22.005.008.001,临建设施 / 道路安全 / 防船撞设施 / 钢覆复合材料防船撞设施,临建设施
22.005.009.001,临建设施 / 道路安全 / 道钉 / 塑料道钉,临建设施
22.005.009.002,临建设施 / 道路安全 / 道钉 / 金属道钉,临建设施
22.005.010.001,临建设施 / 道路安全 / 减速带 / 铸铁减速带,临建设施
22.005.010.002,临建设施 / 道路安全 / 减速带 / 橡胶减速带,临建设施
22.005.010.003,临建设施 / 道路安全 / 减速带 / 路沿坡,临建设施
22.005.011.001,临建设施 / 道路安全 / 防车撞设施 / 钢覆复合材料防车撞设施,临建设施
22.005.012.001,临建设施 / 道路安全 / 闸机 / 闸机,临建设施
22.005.012.002,临建设施 / 道路安全 / 闸机 / 红外线体温安检门,临建设施
22.005.012.003,临建设施 / 道路安全 / 闸机 / 闸机配件,临建设施
22.005.013.001,临建设施 / 道路安全 / 警示桩 / 标志桩,临建设施
22.005.013.002,临建设施 / 道路安全 / 警示桩 / 安全指示牌,临建设施
22.005.014.001,临建设施 / 道路安全 / 高速护栏 / 非导向防撞垫,临建设施
22.005.014.002,临建设施 / 道路安全 / 高速护栏 / 托架防阻块,临建设施
22.005.014.003,临建设施 / 道路安全 / 高速护栏 / 两波波形护栏板,临建设施
22.005.014.004,临建设施 / 道路安全 / 高速护栏 / 金属柱帽,临建设施
22.005.014.005,临建设施 / 道路安全 / 高速护栏 / 横隔梁,临建设施
22.005.014.006,临建设施 / 道路安全 / 高速护栏 / 端头,临建设施
22.005.014.007,临建设施 / 道路安全 / 高速护栏 / 波形护栏立柱,临建设施
22.005.014.008,临建设施 / 道路安全 / 高速护栏 / 可导向防撞垫,临建设施
22.005.014.009,临建设施 / 道路安全 / 高速护栏 / 三波波形护栏板,临建设施
22.005.014.010,临建设施 / 道路安全 / 高速护栏 / 方形立柱,临建设施
22.005.014.011,临建设施 / 道路安全 / 高速护栏 / 鱼尾端头,临建设施
22.005.014.012,临建设施 / 道路安全 / 高速护栏 / 橡胶柱帽,临建设施
22.005.014.013,临建设施 / 道路安全 / 高速护栏 / 方形立柱防阻块,临建设施
22.005.014.014,临建设施 / 道路安全 / 高速护栏 / 法兰立柱,临建设施
22.005.014.015,临建设施 / 道路安全 / 高速护栏 / 异型防阻块,临建设施
22.005.014.016,临建设施 / 道路安全 / 高速护栏 / 波形护连接板,临建设施
22.005.014.017,临建设施 / 道路安全 / 高速护栏 / 异型立柱,临建设施
22.005.014.018,临建设施 / 道路安全 / 高速护栏 / 圆形立柱防阻块,临建设施
22.005.015.001,临建设施 / 道路安全 / 桥梁防落梁缓冲链 / 桥梁防落梁缓冲链,临建设施
22.005.016.001,临建设施 / 道路安全 / 盲道用品 / 盲道条,临建设施
22.005.016.002,临建设施 / 道路安全 / 盲道用品 / 盲道钉,临建设施
22.005.017.001,临建设施 / 道路安全 / 水上临建设施 / 防污屏,临建设施
22.005.017.002,临建设施 / 道路安全 / 水上临建设施 / 水上平台,临建设施
22.005.017.003,临建设施 / 道路安全 / 水上临建设施 / 航标,临建设施
22.005.017.004,临建设施 / 道路安全 / 水上临建设施 / 浮球,临建设施
22.005.017.005,临建设施 / 道路安全 / 水上临建设施 / 水上围油栏,临建设施
22.005.017.006,临建设施 / 道路安全 / 水上临建设施 / 水上浮体,临建设施
22.005.018.001,临建设施 / 道路安全 / 移动伸缩门 / 伸缩门,临建设施
22.005.019.001,临建设施 / 道路安全 / 安全站台 / 安全站台,临建设施
22.005.020.001,临建设施 / 道路安全 / 防滑链 / 车辆防滑链,临建设施
22.006.001.001,临建设施 / 活动房屋 / 活动房屋 / 活动板房,临建设施
22.006.001.002,临建设施 / 活动房屋 / 活动房屋 / 活动箱房,临建设施
22.006.001.003,临建设施 / 活动房屋 / 活动房屋 / 隔音仓,临建设施
22.006.001.004,临建设施 / 活动房屋 / 活动房屋 / 集装箱(通用),临建设施
22.006.002,临建设施 / 活动房屋 / 公交候车亭,临建设施
22.007.001.001,临建设施 / 贝雷桥 / 贝雷片 / 贝雷片,临建设施
22.007.002.001,临建设施 / 贝雷桥 / 桥面板 / 桥面板,临建设施
22.007.003.001,临建设施 / 贝雷桥 / 贝雷桥配件 / 贝雷桥配件,临建设施
22.008.001.001,临建设施 / 户外标牌 / 百米桩 / 水泥百米桩,临建设施
22.008.001.002,临建设施 / 户外标牌 / 百米桩 / 玻璃钢百米桩,临建设施
22.008.001.003,临建设施 / 户外标牌 / 百米桩 / PVC百米桩,临建设施
22.008.002.001,临建设施 / 户外标牌 / 精神堡垒 / 精神堡垒,临建设施
22.008.003.001,临建设施 / 户外标牌 / 公路界碑 / 水泥界碑,临建设施
22.008.003.002,临建设施 / 户外标牌 / 公路界碑 / 玻璃钢界碑,临建设施
22.008.003.003,临建设施 / 户外标牌 / 公路界碑 / PVC界碑,临建设施
